,ind_dataset,ood_dataset,rep_model,sample_size,vanilla_p,kn_p,loss,sampler
9,cifar10,cifar10_0.04,Wrapped,100,1.206261513652031e-19,9.610732026644759e-08,4.73626920991388,ClusterSampler
10,cifar10,cifar10_0.04,Wrapped,100,1.2661719455971298e-41,2.6040297067824225e-06,4.207610592864799,ClusterSampler
11,cifar10,cifar10_0.04,Wrapped,100,1.467644540081919e-72,0.00029273108317146804,3.054338077715308,ClusterSampler
12,cifar10,cifar10_0.04,Wrapped,100,9.049618418621001e-123,0.004966324542922391,1.1089212171151486,ClusterSampler
13,cifar10,cifar10_0.04,Wrapped,100,1.4510457478793968e-68,0.0014886846887501536,4.84699113115682,ClusterSampler
14,cifar10,cifar10_0.04,Wrapped,100,8.945012472529265e-55,6.184709418055657e-13,7.4584391495585445,ClusterSampler
15,cifar10,cifar10_0.04,Wrapped,100,6.0130183272965195e-55,0.0005393479818685307,4.046757207640767,ClusterSampler
16,cifar10,cifar10_0.04,Wrapped,100,4.6033166772418894e-58,0.00046391438120057653,5.6738452749256245,ClusterSampler
17,cifar10,cifar10_0.04,Wrapped,100,2.3112020148198974e-53,0.0014886846887501536,4.384827712801962,ClusterSampler
18,cifar10,cifar10_0.04,Wrapped,100,1.6607453023600723e-63,0.05895422140436825,3.7090871905664606,ClusterSampler
19,cifar10,cifar10_0.04,Wrapped,100,7.913426479841612e-65,0.004368308046293661,4.222414941860811,ClusterSampler
20,cifar10,cifar10_0.04,Wrapped,100,1.8734751690261187e-60,0.0012931184410822332,5.635441549018724,ClusterSampler
21,cifar10,cifar10_0.04,Wrapped,100,7.97932174853559e-74,0.00021383888043221194,3.7566692904764203,ClusterSampler
22,cifar10,cifar10_0.04,Wrapped,100,3.682731045367026e-58,0.00018237809664865972,3.300621465198102,ClusterSampler
23,cifar10,cifar10_0.04,Wrapped,100,9.68102594280123e-50,8.056480324176613e-05,5.92298776311567,ClusterSampler
24,cifar10,cifar10_0.04,Wrapped,100,6.599050102758396e-56,0.00029273108317146804,5.5245125335478225,ClusterSampler
25,cifar10,cifar10_0.04,Wrapped,100,1.2593625604118328e-47,3.130608618305093e-11,2.729254929691815,ClusterSampler
26,cifar10,cifar10_0.04,Wrapped,100,1.2559246034872905e-40,0.0008404203989428429,4.828257644132773,ClusterSampler
27,cifar10,cifar10_0.04,Wrapped,100,5.3674838510871315e-56,2.8832977476987865e-05,6.499591088259185,ClusterSampler
28,cifar10,cifar10_0.04,Wrapped,100,1.979714596057554e-48,0.0005393479818685307,4.720146779344886,ClusterSampler
29,cifar10,cifar10_0.04,Wrapped,100,4.8262855207873024e-77,3.4142563695871467e-15,2.6900504442508097,ClusterSampler
30,cifar10,cifar10_0.04,Wrapped,100,7.206887972593043e-63,6.441703942144554e-07,5.473763015740842,ClusterSampler
31,cifar10,cifar10_0.04,Wrapped,100,1.0125695571506547e-50,4.96562592435021e-09,6.4243019759655,ClusterSampler
32,cifar10,cifar10_0.04,Wrapped,100,7.729998132101832e-43,6.441703942144554e-07,6.504970016173902,ClusterSampler
33,cifar10,cifar10_0.04,Wrapped,100,6.486504169000919e-56,0.013188183980475807,4.626769435297611,ClusterSampler
34,cifar10,cifar10_0.04,Wrapped,100,2.3711707957913553e-52,1.2699042269723205e-08,2.8188258496031633,ClusterSampler
35,cifar10,cifar10_0.04,Wrapped,100,3.3061198058388734e-42,7.965243561469856e-09,3.8742988822670306,ClusterSampler
36,cifar10,cifar10_0.04,Wrapped,100,8.57106127973197e-61,0.006392541507766507,2.440632391148465,ClusterSampler
37,cifar10,cifar10_0.04,Wrapped,100,4.441987210717047e-58,1.4437304723686243e-06,4.206900819290459,ClusterSampler
38,cifar10,cifar10_0.04,Wrapped,100,8.07148806473897e-59,0.000626165053102153,5.434747171786039,ClusterSampler
39,cifar10,cifar10_0.04,Wrapped,100,2.593827597924296e-47,1.1771843989083546e-05,4.57136596661061,ClusterSampler
40,cifar10,cifar10_0.04,Wrapped,100,5.852540977590164e-40,0.0009715963032051572,4.777838815115392,ClusterSampler
41,cifar10,cifar10_0.04,Wrapped,100,2.228713968102656e-64,7.89919185560459e-07,4.304475144874305,ClusterSampler
42,cifar10,cifar10_0.04,Wrapped,100,2.7654077321813783e-52,0.0002503716555522677,5.789495144047687,ClusterSampler
43,cifar10,cifar10_0.04,Wrapped,100,3.5826697093842707e-45,4.084424362424242e-05,4.403400695562014,ClusterSampler
44,cifar10,cifar10_0.04,Wrapped,100,7.035692689395922e-66,0.005638388773359207,3.128204216252925,ClusterSampler
45,cifar10,cifar10_0.04,Wrapped,100,3.101045681373625e-38,0.0009715963032051572,5.348638127402665,ClusterSampler
46,cifar10,cifar10_0.04,Wrapped,100,7.313431130682534e-58,0.0002503716555522677,5.28322664808482,ClusterSampler
47,cifar10,cifar10_0.04,Wrapped,100,1.9992559524659127e-42,0.0022524542887572296,3.63608006176044,ClusterSampler
48,cifar10,cifar10_0.04,Wrapped,100,1.0950820347473819e-55,1.691773487794608e-05,4.044380201301283,ClusterSampler
49,cifar10,cifar10_0.04,Wrapped,100,5.130530899342603e-66,4.962033317388988e-08,3.472171798176023,ClusterSampler
50,cifar10,cifar10_0.04,Wrapped,100,1.8446166068943692e-54,0.0038369748542590085,3.485650594962499,ClusterSampler
51,cifar10,cifar10_0.04,Wrapped,100,9.103100684545108e-25,4.262988941405386e-10,3.755338592721141,ClusterSampler
52,cifar10,cifar10_0.04,Wrapped,100,2.0393686062701887e-62,4.962033317388988e-08,6.02022555813859,ClusterSampler
53,cifar10,cifar10_0.04,Wrapped,100,1.6057300066282954e-73,7.721648214230728e-08,5.453382733231556,ClusterSampler
54,cifar10,cifar10_0.04,Wrapped,100,6.204881572089857e-43,4.962033317388988e-08,5.8886481694540995,ClusterSampler
55,cifar10,cifar10_0.04,Wrapped,100,5.485745493874921e-39,1.2699042269723205e-08,3.6297769033614897,ClusterSampler
56,cifar10,cifar10_0.04,Wrapped,100,6.29594889245654e-52,2.6040297067824225e-06,2.213794451846363,ClusterSampler
57,cifar10,cifar10_0.04,Wrapped,100,1.9667593691896467e-78,0.007237544452751682,5.341442660345524,ClusterSampler
58,cifar10,cifar10_0.04,Wrapped,100,5.0714565345175126e-77,0.0005393479818685307,4.63739408832218,ClusterSampler
59,cifar10,cifar10_0.04,Wrapped,100,5.244369764466908e-72,0.00046391438120057653,4.334989202285942,ClusterSampler
60,cifar10,cifar10_0.04,Wrapped,100,1.4171551582341212e-65,8.143907120095266e-06,4.7343346598243805,ClusterSampler
61,cifar10,cifar10_0.04,Wrapped,100,2.9813650160506284e-63,0.0014886846887501536,3.5800750167070508,ClusterSampler
62,cifar10,cifar10_0.04,Wrapped,100,7.543602661415191e-42,5.60144950358438e-06,5.776782376763004,ClusterSampler
63,cifar10,cifar10_0.04,Wrapped,100,2.2120890033506763e-49,1.194405695155284e-07,3.5756042576875005,ClusterSampler
64,cifar10,cifar10_0.04,Wrapped,100,3.645678316309434e-70,0.00013209773447200317,3.636416389289279,ClusterSampler
65,cifar10,cifar10_0.04,Wrapped,100,6.909363775783759e-77,0.00046391438120057653,5.181178346137603,ClusterSampler
66,cifar10,cifar10_0.04,Wrapped,100,1.4319551902444314e-53,1.182563295511863e-06,5.368430654964613,ClusterSampler
67,cifar10,cifar10_0.04,Wrapped,100,4.144210482843757e-56,1.4821673886922003e-07,5.006004261918569,ClusterSampler
68,cifar10,cifar10_0.04,Wrapped,100,8.560031712388332e-46,2.272176941517387e-07,4.7809896709996975,ClusterSampler
69,cifar10,cifar10_0.04,Wrapped,100,5.891176900646132e-50,2.0123290716212266e-08,4.938785327131955,ClusterSampler
70,cifar10,cifar10_0.04,Wrapped,100,1.4262881655941926e-51,8.056480324176613e-05,5.318656894625965,ClusterSampler
71,cifar10,cifar10_0.04,Wrapped,100,1.367166656961439e-47,0.010417041646170072,5.86832551611471,ClusterSampler
72,cifar10,cifar10_0.04,Wrapped,100,3.8640143687129576e-42,6.293884380173717e-09,6.765551990866661,ClusterSampler
73,cifar10,cifar10_0.04,Wrapped,100,2.676726808603131e-46,1.1771843989083546e-05,5.747077633294684,ClusterSampler
74,cifar10,cifar10_0.04,Wrapped,100,2.7019302948108768e-49,4.084424362424242e-05,5.444676954257302,ClusterSampler
75,cifar10,cifar10_0.04,Wrapped,100,1.0849445704200137e-41,0.0002503716555522677,5.196347259895046,ClusterSampler
76,cifar10,cifar10_0.04,Wrapped,100,3.2530743007288846e-68,4.962033317388988e-08,3.8918426830926363,ClusterSampler
77,cifar10,cifar10_0.04,Wrapped,100,1.6548772555901147e-86,1.4122357035146861e-05,4.1888697169597435,ClusterSampler
78,cifar10,cifar10_0.04,Wrapped,100,7.313002230208659e-105,0.00013209773447200317,3.451480055604916,ClusterSampler
79,cifar10,cifar10_0.04,Wrapped,100,1.632793657122251e-52,9.79835834861779e-06,3.6622193965398764,ClusterSampler
80,cifar10,cifar10_0.04,Wrapped,100,3.0862758030450264e-61,0.00015532540010352797,4.7579071362282415,ClusterSampler
81,cifar10,cifar10_0.04,Wrapped,100,1.8706016071418065e-62,0.020791997193519672,4.156853277402567,ClusterSampler
82,cifar10,cifar10_0.04,Wrapped,100,1.6126976473150518e-54,0.0011216728818783154,3.3594935785084137,ClusterSampler
83,cifar10,cifar10_0.04,Wrapped,100,2.5538300476986657e-56,4.635395852573045e-06,5.841539766415954,ClusterSampler
84,cifar10,cifar10_0.04,Wrapped,100,2.7436488801253324e-50,0.00015532540010352797,5.040631904492621,ClusterSampler
85,cifar10,cifar10_0.04,Wrapped,100,9.406163990510438e-77,3.830367718604617e-06,4.8311713705805595,ClusterSampler
86,cifar10,cifar10_0.04,Wrapped,100,9.047949001665129e-42,1.691773487794608e-05,6.125526722215727,ClusterSampler
87,cifar10,cifar10_0.04,Wrapped,100,6.424936401958461e-44,2.8070083451232685e-07,3.020825667822172,ClusterSampler
88,cifar10,cifar10_0.04,Wrapped,100,6.885907501251008e-40,4.962033317388988e-08,1.3556867961752415,ClusterSampler
89,cifar10,cifar10_0.04,Wrapped,100,1.9968716010055068e-41,0.00018237809664865972,3.9922120584713343,ClusterSampler
90,cifar10,cifar10_0.04,Wrapped,100,5.55680323356552e-51,4.850838959547331e-05,4.697276792398989,ClusterSampler
91,cifar10,cifar10_0.04,Wrapped,100,2.075552719981077e-51,0.0002503716555522677,5.607043981492606,ClusterSampler
92,cifar10,cifar10_0.04,Wrapped,100,3.7905448464924514e-67,0.004368308046293661,5.249300107108647,ClusterSampler
93,cifar10,cifar10_0.04,Wrapped,100,4.899760711766287e-58,6.812763987322502e-05,5.879440595383712,ClusterSampler
94,cifar10,cifar10_0.04,Wrapped,100,6.938786540231816e-44,0.009239025221501678,6.293600767464377,ClusterSampler
95,cifar10,cifar10_0.04,Wrapped,100,5.428825612295626e-49,3.9116824405390666e-09,3.4216837256756842,ClusterSampler
96,cifar10,cifar10_0.04,Wrapped,100,8.334807896799099e-67,3.830367718604617e-06,4.931792886017065,ClusterSampler
97,cifar10,cifar10_0.04,Wrapped,100,3.850263714952602e-76,1.8220233628153162e-11,1.8389316924590275,ClusterSampler
98,cifar10,cifar10_0.04,Wrapped,100,4.6079751717537805e-65,3.4625762642397636e-07,2.9025624041951597,ClusterSampler
0,cifar10,cifar10_0.04,Wrapped,100,4.021073788664339e-43,0.004966324542922391,4.935791149250308,RandomSampler
1,cifar10,cifar10_0.04,Wrapped,100,2.621489704061969e-40,0.0005393479818685307,4.859011884856009,RandomSampler
2,cifar10,cifar10_0.04,Wrapped,100,2.984821288503123e-39,0.004368308046293661,4.782645329438413,RandomSampler
3,cifar10,cifar10_0.04,Wrapped,100,1.3326454974279111e-40,0.02883503827570163,4.510209462938092,RandomSampler
4,cifar10,cifar10_0.04,Wrapped,100,2.1164203213266807e-31,0.0014886846887501536,4.289413894332688,RandomSampler
5,cifar10,cifar10_0.04,Wrapped,100,2.2374965212396176e-33,0.00029273108317146804,4.261564114825323,RandomSampler
6,cifar10,cifar10_0.04,Wrapped,100,2.0734732228622065e-36,0.006392541507766507,4.187206269913804,RandomSampler
7,cifar10,cifar10_0.04,Wrapped,100,1.3723374674759624e-41,6.758995110591544e-06,4.721303271436628,RandomSampler
8,cifar10,cifar10_0.04,Wrapped,100,1.900848750851288e-37,0.0011216728818783154,4.1389306286580725,RandomSampler
9,cifar10,cifar10_0.04,Wrapped,100,2.1694605209455e-42,0.001711433685181948,4.272241337213927,RandomSampler
10,cifar10,cifar10_0.04,Wrapped,100,3.0064688132471226e-42,0.0025786697156226336,4.098422236992628,RandomSampler
11,cifar10,cifar10_0.04,Wrapped,100,3.935876934833726e-49,0.009239025221501678,4.287637138424397,RandomSampler
12,cifar10,cifar10_0.04,Wrapped,100,2.2058850076481244e-37,0.004966324542922391,4.396131382241438,RandomSampler
13,cifar10,cifar10_0.04,Wrapped,100,1.447973554800573e-41,0.007237544452751682,4.2760684212680555,RandomSampler
14,cifar10,cifar10_0.04,Wrapped,100,1.1070378299754172e-41,8.056480324176613e-05,3.9153836818529544,RandomSampler
15,cifar10,cifar10_0.04,Wrapped,100,4.4746453503408547e-48,0.000626165053102153,4.128544090914493,RandomSampler
16,cifar10,cifar10_0.04,Wrapped,100,8.807606050308545e-42,0.0002503716555522677,3.8955802178893895,RandomSampler
17,cifar10,cifar10_0.04,Wrapped,100,4.910678707059622e-43,0.00021383888043221194,4.611786638506674,RandomSampler
18,cifar10,cifar10_0.04,Wrapped,100,1.4164153621428746e-46,0.00046391438120057653,4.355988831170397,RandomSampler
19,cifar10,cifar10_0.04,Wrapped,100,3.531767257589192e-45,0.002948022173855442,4.412491877846119,RandomSampler
20,cifar10,cifar10_0.04,Wrapped,100,3.549558955468326e-39,0.0038369748542590085,3.4752068387815234,RandomSampler
21,cifar10,cifar10_0.04,Wrapped,100,3.808935826235788e-39,0.002948022173855442,4.744072844145739,RandomSampler
22,cifar10,cifar10_0.04,Wrapped,100,5.699186642174386e-45,0.004966324542922391,4.941820227314284,RandomSampler
23,cifar10,cifar10_0.04,Wrapped,100,1.5575560986833218e-43,0.008182925625578114,3.3162037107563402,RandomSampler
24,cifar10,cifar10_0.04,Wrapped,100,3.441380103086364e-50,0.0007259350860671203,4.588032406708444,RandomSampler
25,cifar10,cifar10_0.04,Wrapped,100,1.0336027071964104e-35,0.004368308046293661,3.85620005925809,RandomSampler
26,cifar10,cifar10_0.04,Wrapped,100,1.309030823953811e-34,0.004966324542922391,4.614479800306653,RandomSampler
27,cifar10,cifar10_0.04,Wrapped,100,6.926879944338959e-38,0.002948022173855442,3.6800476754055307,RandomSampler
28,cifar10,cifar10_0.04,Wrapped,100,3.371999017150934e-39,0.0008404203989428429,4.167540628063598,RandomSampler
29,cifar10,cifar10_0.04,Wrapped,100,1.1371912093107443e-41,0.004966324542922391,4.7856074871299095,RandomSampler
30,cifar10,cifar10_0.04,Wrapped,100,1.931588434885625e-43,0.008182925625578114,5.139589093566246,RandomSampler
31,cifar10,cifar10_0.04,Wrapped,100,6.559765961372669e-39,0.0014886846887501536,4.377100804210022,RandomSampler
32,cifar10,cifar10_0.04,Wrapped,100,3.1527644115836205e-42,0.007237544452751682,3.952354338665068,RandomSampler
33,cifar10,cifar10_0.04,Wrapped,100,1.3013735976004594e-34,0.0012931184410822332,4.634964423782103,RandomSampler
34,cifar10,cifar10_0.04,Wrapped,100,4.5033588054358345e-41,0.0007259350860671203,4.210806832294761,RandomSampler
35,cifar10,cifar10_0.04,Wrapped,100,1.577531327980995e-33,0.02883503827570163,4.5168141599230145,RandomSampler
36,cifar10,cifar10_0.04,Wrapped,100,7.135581491913596e-44,0.0022524542887572296,4.507516594978297,RandomSampler
37,cifar10,cifar10_0.04,Wrapped,100,1.7274692893181454e-36,0.0003417735063321106,3.6872037549252945,RandomSampler
38,cifar10,cifar10_0.04,Wrapped,100,8.657746919120744e-47,0.005638388773359207,4.458755587867927,RandomSampler
39,cifar10,cifar10_0.04,Wrapped,100,7.995512334774054e-40,0.02883503827570163,5.573671595999367,RandomSampler
40,cifar10,cifar10_0.04,Wrapped,100,9.5530173438757e-39,0.0005393479818685307,4.041319429056293,RandomSampler
41,cifar10,cifar10_0.04,Wrapped,100,1.586232970689268e-36,0.001711433685181948,4.319737697279088,RandomSampler
42,cifar10,cifar10_0.04,Wrapped,100,3.386858845424207e-38,0.00013209773447200317,4.442536478088551,RandomSampler
43,cifar10,cifar10_0.04,Wrapped,100,1.2666244079452196e-39,0.0001121839242442519,4.831849098171733,RandomSampler
44,cifar10,cifar10_0.04,Wrapped,100,4.0474690017986524e-47,0.016604826009144452,4.233122622186056,RandomSampler
45,cifar10,cifar10_0.04,Wrapped,100,5.425501522072317e-38,0.0008404203989428429,4.092406905805606,RandomSampler
46,cifar10,cifar10_0.04,Wrapped,100,2.656216508359561e-37,0.010417041646170072,4.430529738172481,RandomSampler
47,cifar10,cifar10_0.04,Wrapped,100,8.423523161729593e-35,0.002948022173855442,4.579579104711302,RandomSampler
48,cifar10,cifar10_0.04,Wrapped,100,2.615581961966527e-44,0.004368308046293661,4.0186731967427844,RandomSampler
49,cifar10,cifar10_0.04,Wrapped,100,3.7383518053914673e-41,0.010417041646170072,4.566346729388228,RandomSampler
50,cifar10,cifar10_0.04,Wrapped,100,3.2722899409770374e-41,9.610732026644759e-08,3.9846044114400594,RandomSampler
51,cifar10,cifar10_0.04,Wrapped,100,2.220536355882541e-39,0.005638388773359207,4.7437025236857515,RandomSampler
52,cifar10,cifar10_0.04,Wrapped,100,1.065045782607053e-40,0.023218438292161275,4.689162719234614,RandomSampler
53,cifar10,cifar10_0.04,Wrapped,100,9.333475191245387e-49,0.004966324542922391,4.366159455481957,RandomSampler
54,cifar10,cifar10_0.04,Wrapped,100,5.246434240490054e-41,0.0003417735063321106,4.224338196422477,RandomSampler
55,cifar10,cifar10_0.04,Wrapped,100,3.635875472547626e-40,0.004368308046293661,4.046044096207927,RandomSampler
56,cifar10,cifar10_0.04,Wrapped,100,1.4577142326336154e-41,0.032068017514261284,4.731050187574219,RandomSampler
57,cifar10,cifar10_0.04,Wrapped,100,1.29755116891491e-47,0.018593599293376836,4.183133621138058,RandomSampler
58,cifar10,cifar10_0.04,Wrapped,100,1.184726271332142e-34,0.0002503716555522677,3.47192257996292,RandomSampler
59,cifar10,cifar10_0.04,Wrapped,100,1.9499506997997952e-48,0.00018237809664865972,4.876744798791702,RandomSampler
60,cifar10,cifar10_0.04,Wrapped,100,6.73672532332959e-37,0.020791997193519672,4.530374871643294,RandomSampler
61,cifar10,cifar10_0.04,Wrapped,100,1.3326454974279598e-40,0.035614712633158394,3.898339974286391,RandomSampler
62,cifar10,cifar10_0.04,Wrapped,100,4.858225787365216e-39,0.0014886846887501536,4.620606431397063,RandomSampler
63,cifar10,cifar10_0.04,Wrapped,100,5.239282353450506e-40,0.006392541507766507,4.62446170805837,RandomSampler
64,cifar10,cifar10_0.04,Wrapped,100,1.865280666361159e-45,0.0003984689654652551,5.499563684868226,RandomSampler
65,cifar10,cifar10_0.04,Wrapped,100,3.7565954515750195e-40,0.013188183980475807,5.0739450070307335,RandomSampler
66,cifar10,cifar10_0.04,Wrapped,100,3.2322905011847877e-40,0.0022524542887572296,4.397332784328674,RandomSampler
67,cifar10,cifar10_0.04,Wrapped,100,8.021027646362716e-45,0.006392541507766507,4.765264082350614,RandomSampler
68,cifar10,cifar10_0.04,Wrapped,100,8.916423253800168e-47,0.008182925625578114,4.701248014402227,RandomSampler
69,cifar10,cifar10_0.04,Wrapped,100,4.862938125841219e-34,3.434171631446249e-05,4.356452948390906,RandomSampler
70,cifar10,cifar10_0.04,Wrapped,100,5.370411042071585e-43,0.0025786697156226336,3.6117225260077976,RandomSampler
71,cifar10,cifar10_0.04,Wrapped,100,3.64015114698412e-41,0.0011216728818783154,4.435762019212625,RandomSampler
72,cifar10,cifar10_0.04,Wrapped,100,4.2130749084505804e-48,0.001964766598981166,4.914569018737384,RandomSampler
73,cifar10,cifar10_0.04,Wrapped,100,9.350252220114792e-38,0.002948022173855442,4.160680939653121,RandomSampler
74,cifar10,cifar10_0.04,Wrapped,100,6.864134316090727e-42,0.001964766598981166,3.661524334313435,RandomSampler
75,cifar10,cifar10_0.04,Wrapped,100,8.16610840381952e-43,0.011729077340633958,4.294793925970517,RandomSampler
76,cifar10,cifar10_0.04,Wrapped,100,3.203252017318022e-39,0.002948022173855442,4.6955697231990055,RandomSampler
77,cifar10,cifar10_0.04,Wrapped,100,8.63151525608987e-42,0.0009715963032051572,4.063097909801727,RandomSampler
78,cifar10,cifar10_0.04,Wrapped,100,1.4709766454049814e-40,0.0007259350860671203,4.804395739004831,RandomSampler
79,cifar10,cifar10_0.04,Wrapped,100,5.0312728502748295e-42,0.002948022173855442,4.099011233256697,RandomSampler
80,cifar10,cifar10_0.04,Wrapped,100,1.2372712821765157e-45,0.0008404203989428429,4.075257872230868,RandomSampler
81,cifar10,cifar10_0.04,Wrapped,100,4.726007955481442e-38,0.006392541507766507,4.6139232959035965,RandomSampler
82,cifar10,cifar10_0.04,Wrapped,100,4.0138480975800713e-38,0.032068017514261284,3.3910010417372907,RandomSampler
83,cifar10,cifar10_0.04,Wrapped,100,1.1270004464617873e-36,0.0005393479818685307,4.9342242994557814,RandomSampler
84,cifar10,cifar10_0.04,Wrapped,100,2.344288010326554e-41,0.0012931184410822332,4.115879073044138,RandomSampler
85,cifar10,cifar10_0.04,Wrapped,100,2.029922203780282e-40,0.0012931184410822332,4.458391526600945,RandomSampler
86,cifar10,cifar10_0.04,Wrapped,100,1.0212554647162002e-41,0.0014886846887501536,5.2800849741099105,RandomSampler
87,cifar10,cifar10_0.04,Wrapped,100,9.646638202981341e-38,0.018593599293376836,4.9056920657450975,RandomSampler
88,cifar10,cifar10_0.04,Wrapped,100,1.4313316265087202e-42,0.0014886846887501536,4.595358547624219,RandomSampler
89,cifar10,cifar10_0.04,Wrapped,100,8.438183995421679e-44,0.00018237809664865972,4.507660628230806,RandomSampler
90,cifar10,cifar10_0.04,Wrapped,100,4.993116871928018e-44,0.0007259350860671203,3.929213426245842,RandomSampler
91,cifar10,cifar10_0.04,Wrapped,100,7.7408405675256e-45,0.004966324542922391,4.45495910986876,RandomSampler
92,cifar10,cifar10_0.04,Wrapped,100,1.0643529153248127e-38,0.006392541507766507,4.329445413346248,RandomSampler
93,cifar10,cifar10_0.04,Wrapped,100,1.8247766762342896e-36,0.00021383888043221194,4.183586639463929,RandomSampler
94,cifar10,cifar10_0.04,Wrapped,100,2.550502071154356e-38,0.00336559330702058,4.521291073968714,RandomSampler
95,cifar10,cifar10_0.04,Wrapped,100,2.0686784320375976e-39,0.009239025221501678,5.3405039374802525,RandomSampler
96,cifar10,cifar10_0.04,Wrapped,100,5.2969993139804046e-43,0.0014886846887501536,4.27743957735699,RandomSampler
97,cifar10,cifar10_0.04,Wrapped,100,2.2690355270376947e-47,0.0022524542887572296,4.423168441746966,RandomSampler
98,cifar10,cifar10_0.04,Wrapped,100,7.890763018391253e-43,0.0005393479818685307,4.731760449739441,RandomSampler
0,cifar10,cifar10_0.04,Wrapped,100,6.648241835052072e-34,1.4833421283294326e-09,4.754871960478958,ClassOrderSampler
1,cifar10,cifar10_0.04,Wrapped,100,4.518446185088893e-30,1.4833421283294326e-09,5.113715666364296,ClassOrderSampler
2,cifar10,cifar10_0.04,Wrapped,100,5.60290843341481e-28,6.812763987322502e-05,5.12630524844295,ClassOrderSampler
3,cifar10,cifar10_0.04,Wrapped,100,2.3398796404977104e-29,1.8365115807733268e-07,5.372640611512252,ClassOrderSampler
4,cifar10,cifar10_0.04,Wrapped,100,4.428612473002214e-29,6.967153661297343e-11,4.770902999679079,ClassOrderSampler
5,cifar10,cifar10_0.04,Wrapped,100,1.9502967890299825e-33,6.054172981808395e-12,5.095973933214773,ClassOrderSampler
6,cifar10,cifar10_0.04,Wrapped,100,1.7514551055603038e-30,1.053658572555564e-11,5.500280086490238,ClassOrderSampler
7,cifar10,cifar10_0.04,Wrapped,100,8.369796600448273e-33,9.067490556539704e-11,4.958294023606868,ClassOrderSampler
8,cifar10,cifar10_0.04,Wrapped,100,7.684226772395988e-29,5.687474607652541e-14,5.289498153219747,ClassOrderSampler
9,cifar10,cifar10_0.04,Wrapped,100,1.3049402657539783e-29,1.9800234520683728e-10,4.593761426568672,ClassOrderSampler
10,cifar10,cifar10_0.04,Wrapped,100,1.0379895740674821e-49,1.59979706854862e-08,8.044440536405892,ClassOrderSampler
11,cifar10,cifar10_0.04,Wrapped,100,2.807197255378435e-41,2.417311174608639e-05,7.937312434432097,ClassOrderSampler
12,cifar10,cifar10_0.04,Wrapped,100,2.6379389249069522e-46,6.812763987322502e-05,7.796020348593593,ClassOrderSampler
13,cifar10,cifar10_0.04,Wrapped,100,4.780799458926898e-41,3.9687491243200633e-08,8.046165929487906,ClassOrderSampler
14,cifar10,cifar10_0.04,Wrapped,100,1.3181742951770422e-44,6.812763987322502e-05,7.604363598639611,ClassOrderSampler
15,cifar10,cifar10_0.04,Wrapped,100,9.732818742484139e-57,3.9687491243200633e-08,7.732119904232677,ClassOrderSampler
16,cifar10,cifar10_0.04,Wrapped,100,2.1188019954996517e-46,1.2699042269723205e-08,8.336559786871076,ClassOrderSampler
17,cifar10,cifar10_0.04,Wrapped,100,2.1862107437381909e-47,2.0123290716212266e-08,7.9851664736215024,ClassOrderSampler
18,cifar10,cifar10_0.04,Wrapped,100,1.29755116891491e-47,1.4821673886922003e-07,8.708195723295212,ClassOrderSampler
19,cifar10,cifar10_0.04,Wrapped,100,7.004426457507139e-42,2.0237198969222276e-05,8.41680280096829,ClassOrderSampler
20,cifar10,cifar10_0.04,Wrapped,100,3.411518126422208e-48,2.0237198969222276e-05,5.817325775315185,ClassOrderSampler
21,cifar10,cifar10_0.04,Wrapped,100,1.9763584919495212e-59,0.0005393479818685307,5.624543330081521,ClassOrderSampler
22,cifar10,cifar10_0.04,Wrapped,100,2.876689563457301e-51,3.830367718604617e-06,5.509600507509749,ClassOrderSampler
23,cifar10,cifar10_0.04,Wrapped,100,8.921285038784664e-65,0.0007259350860671203,5.48560093419078,ClassOrderSampler
24,cifar10,cifar10_0.04,Wrapped,100,3.849338416708946e-57,2.0237198969222276e-05,4.832895481161831,ClassOrderSampler
25,cifar10,cifar10_0.04,Wrapped,100,1.156309912702881e-61,0.0001121839242442519,5.0604563404176135,ClassOrderSampler
26,cifar10,cifar10_0.04,Wrapped,100,7.616676822163437e-62,3.434171631446249e-05,5.503209714827713,ClassOrderSampler
27,cifar10,cifar10_0.04,Wrapped,100,4.9355086174707645e-61,3.830367718604617e-06,5.2384274204809484,ClassOrderSampler
28,cifar10,cifar10_0.04,Wrapped,100,8.249025907279049e-51,0.0014886846887501536,4.822521076141075,ClassOrderSampler
29,cifar10,cifar10_0.04,Wrapped,100,2.6905419801137686e-64,6.812763987322502e-05,5.409482808833054,ClassOrderSampler
30,cifar10,cifar10_0.04,Wrapped,100,1.0821067365084495e-67,0.001964766598981166,0.34375321315650015,ClassOrderSampler
31,cifar10,cifar10_0.04,Wrapped,100,2.7080408970055206e-57,2.0237198969222276e-05,0.2750847830379485,ClassOrderSampler
32,cifar10,cifar10_0.04,Wrapped,100,2.1919384006492078e-57,0.0007259350860671203,0.20738438889919963,ClassOrderSampler
33,cifar10,cifar10_0.04,Wrapped,100,8.689175730683042e-57,8.143907120095266e-06,0.23595177985802138,ClassOrderSampler
34,cifar10,cifar10_0.04,Wrapped,100,1.5686921805307364e-55,0.0014886846887501536,0.1286507145067003,ClassOrderSampler
35,cifar10,cifar10_0.04,Wrapped,100,9.068194420510809e-56,0.00336559330702058,0.27113818092451764,ClassOrderSampler
